time,ref,tau,err,theta_m,dtheta_m,ddtheta_m,tau_s,tau_m
2.17,0,-0.14414777995591,0.14414777995591,-0.0981255997357592,-0.713327720746146,72.2605162475871,-0.14414777995591,1.27858449330405
2.171,0,-0.145813615433925,0.145813615433925,-0.0988027623047973,-0.640433982194537,72.8937385515853,-0.145813615433925,1.29225230684191
2.172,0,-0.14737402775523,0.14737402775523,-0.0994067105257494,-0.566960016181793,73.4739660127511,-0.14737402775523,1.30498216823978
2.173,0,-0.148827500843639,0.148827500843639,-0.0999368907422499,-0.492959425622217,74.0005905595849,-0.148827500843639,1.31676144759856
2.174,0,-0.150172593446327,0.150172593446327,-0.100392803208335,-0.418486383494725,74.4730421274995,-0.150172593446327,1.32757818445301
2.175,0,-0.1514079406122,0.1514079406122,-0.100774002639422,-0.343595594208916,74.8907892857848,-0.1514079406122,1.33742110029081
2.176,0,-0.152532255120215,0.152532255120215,-0.101080098724332,-0.268342254370318,75.2533398386059,-0.152532255120215,1.34627961062283
2.177,0,-0.153544328856055,0.153544328856055,-0.10131075659778,-0.192782012971311,75.5602413990149,-0.153544328856055,1.35414383658612
2.178,0,-0.154443034135796,0.154443034135796,-0.101465697272764,-0.116970931035078,75.8110819362416,-0.154443034135796,1.36100461606996
2.179,0,-0.155227324975171,0.155227324975171,-0.101544698032322,-0.0409654407404687,76.0054902946178,-0.155227324975171,1.36685351435269
2.18,0,-0.15589623830306,0.15589623830306,-0.101547592780148,0.0351776959437391,76.1431366841823,-0.15589623830306,1.37168283423705
2.181,0,-0.156448895117856,0.156448895117856,-0.101474272349598,0.111401429086101,76.2237331423707,-0.156448895117856,1.37548562567297
2.182,0,-0.15688450158543,0.15688450158543,-0.101324684770634,0.187648463051652,76.2470339655591,-0.15688450158543,1.37825569485682
2.183,0,-0.157202350077479,0.157202350077479,-0.101098835494292,0.263861299162756,76.2128361111125,-0.157202350077479,1.37998761279703
2.184,0,-0.157401820148968,0.157401820148968,-0.100796787574282,0.339982278731011,76.1209795682293,-0.157401820148968,1.38067672333457
2.185,0,-0.157482379453516,0.157482379453516,-0.100418661805371,0.415953626428977,75.9713476979745,-0.157482379453516,1.38031915060874
2.186,0,-0.157443584595642,0.157443584595642,-0.099964636818223,0.491717493970058,75.7638675410892,-0.157443584595642,1.37891180596026
2.187,0,-0.15728508191865,0.15728508191865,-0.0994349491303978,0.567216004064477,75.4985100944279,-0.15728508191865,1.37645239425868
2.188,0,-0.157006608227256,0.157006608227256,-0.0988298931532604,0.642391294618682,75.1752905541798,-0.157006608227256,1.3729394196501
2.189,0,-0.156607991443732,0.156607991443732,-0.0981498211545625,0.717185563145322,74.7942685266477,-0.156607991443732,1.3683721907109
2.19,0,-0.156089151196906,0.156089151196906,-0.0973951431765089,0.791541111350278,74.3555482049642,-0.156089151196906,1.36275082500727
2.191,0,-0.155450099342819,0.155450099342819,-0.0965663269091456,0.865400389863255,73.8592785129853,-0.155450099342819,1.35607625304447
2.192,0,-0.154690940416231,0.154690940416231,-0.0956638975189452,0.93870604307766,73.3056532143804,-0.154690940416231,1.348350221603
2.193,0,-0.153811872012248,0.153811872012248,-0.0946884374324946,1.01140095406541,72.6949109877606,-0.153811872012248,1.33957529645555
2.194,0,-0.152813185097338,0.152813185097338,-0.0936405860752307,1.08342828953207,72.0273354666645,-0.152813185097338,1.32975486445878
2.195,0,-0.151695264248758,0.151695264248758,-0.0925210395651982,1.1547315447774,71.3032552453375,-0.151695264248758,1.31889313500811
2.196,0,-0.150458587821937,0.150458587821937,-0.091330550361844,1.225254588626,70.5230438485766,-0.150458587821937,1.30699514085749
2.197,0,-0.14910372804517,0.14910372804517,-0.090069926869894,1.2949417082927,69.6871196667114,-0.14910372804517,1.29406673829609
2.198,0,-0.147631351041067,0.147631351041067,-0.0887400329983974,1.36373765414719,68.7959458544938,-0.147631351041067,1.28011460667795
2.199,0,-0.146042216774109,0.146042216774109,-0.0873417876750548,1.43158768434207,67.8500301948845,-0.146042216774109,1.265146247298
2.2,0,-0.144337178924013,0.144337178924013,-0.0858761643159864,1.49843760926843,66.8499249263447,-0.144337178924013,1.24916998161508
2.201,0,-0.142517184684395,0.142517184684395,-0.084344190251131,1.56423383580303,65.796226534607,-0.142517184684395,1.23219494881576
2.202,0,-0.140583274486641,0.140583274486641,-0.0827469461055005,1.62892341131086,64.6895755078334,-0.140583274486641,1.21423110272186
2.203,0,-0.138536581648351,0.138536581648351,-0.0810855651365549,1.69245406736732,63.5306560564702,-0.138536581648351,1.19528920803053
2.204,0,-0.136378331946178,0.136378331946178,-0.0793612325279946,1.75477426316358,62.3201957962328,-0.136378331946178,1.17538083589064
2.205,0,-0.134109843113182,0.134109843113182,-0.0775751846403062,1.81583322855888,61.0589653953069,-0.134109843113182,1.15451835881821
2.206,0,-0.131732524260575,0.131732524260575,-0.0757287082184325,1.87558100674409,59.7477781852173,-0.131732524260575,1.13271494494863
2.207,0,-0.129247875223183,0.129247875223183,-0.0738231395569739,1.93396849648041,58.3874897363301,-0.129247875223183,1.10998455161294
2.208,0,-0.126657485829748,0.126657485829748,-0.0718598636233634,1.99094749387685,56.9789973964184,-0.126657485829748,1.08634191826702
2.209,0,-0.123963035096747,0.123963035096747,-0.069840313139496,2.04647073367148,55.52323979464,-0.123963035096747,1.06180255873664
2.21,0,-0.121166290347373,0.121166290347373,-0.0677659676223254,2.10049192997985,54.0211963083769,-0.121166290347373,1.03638275282341
2.211,0,-0.118269106254801,0.118269106254801,-0.0656383523839793,2.15296581647611,52.4738864962662,-0.118269106254801,1.01009953723744
2.212,0,-0.11527342381026,0.11527342381026,-0.063459037491979,2.20384818597099,50.8823694948645,-0.11527342381026,0.982970695876293
2.213,0,-0.112181269216407,0.112181269216407,-0.0612296366901826,2.25309592935171,49.2477433807178,-0.112181269216407,0.955014749453814
2.214,0,-0.108994752706568,0.108994752706568,-0.0589518062811098,2.30066707384919,47.5711444974868,-0.108994752706568,0.926250944484264
2.215,0,-0.10571606728966,0.10571606728966,-0.0566272439703364,2.34652082059851,45.8537467493245,-0.10571606728966,0.896699241612766
2.216,0,-0.102347487421845,0.102347487421845,-0.0542576876736834,2.39061758145785,44.0967608593316,-0.102347487421845,0.866380303313584
2.217,0,-0.0988913676053256,0.0988913676053256,-0.05184491428796,2.43291901505276,42.3014335949119,-0.0988913676053256,0.835315480953386
2.218,0,-0.095350140915107,0.095350140915107,-0.049390738426051,2.47338806201218,40.4690469594211,-0.095350140915107,0.803526801230597
2.219,0,-0.09172631745413,0.09172631745413,-0.0468970111171745,2.51198897936368,38.6009173515032,-0.09172631745413,0.771036951990273
2.22,0,-0.0880224827377228,0.0880224827377228,-0.0443656184731665,2.54868737405517,36.69839469148,-0.0880224827377228,0.737869267428258
2.221,0,-0.0842412960079773,0.0842412960079773,-0.0417984803216833,2.58345023557131,34.7628615161469,-0.0842412960079773,0.70404771268622
2.222,0,-0.080385488479652,0.080385488479652,-0.039197548807242,2.61624596761299,32.7957320416777,-0.080385488479652,0.669596867861911
2.223,0,-0.0764578615175829,0.0764578615175829,-0.0365648069610524,2.64704441880959,30.79845119661,-0.0764578615175829,0.634541911417546
2.224,0,-0.072461284747527,0.072461284747527,-0.0339022672406231,2.67581691243315,28.7724936235498,-0.072461284747527,0.598908603023371
2.225,0,-0.0683986941003637,0.0683986941003637,-0.0312119700401547,2.7025362750852,26.7193626520513,-0.0683986941003637,0.562723265814833
2.226,0,-0.0642730897928802,0.0642730897928802,-0.0284959821727635,2.72717686432648,24.6405892412831,-0.0642730897928802,0.52601276812584
2.227,0,-0.0600875342435327,0.0600875342435327,-0.0257563953256055,2.74971459522279,22.5377308963075,-0.0600875342435327,0.488804504633543
2.228,0,-0.0558451499270148,0.0558451499270148,-0.0229953244890011,2.77012696577706,20.412370554267,-0.0558451499270148,0.451126377005232
2.229,0,-0.051549117167345,0.051549117167345,-0.0202149063606868,2.78839308122268,18.2661154456183,-0.051549117167345,0.413006774001086
2.23,0,-0.0472026718718436,0.0472026718718436,-0.017417297726346,2.80449367715053,16.1005959278593,-0.0472026718718436,0.374474551081819
2.231,0,-0.0428091032066591,0.0428091032066591,-0.0146046738176001,2.81841114144526,13.9174642947279,-0.0428091032066591,0.335559009508737
2.232,0,-0.0383717512161239,0.0383717512161239,-0.0117792266486614,2.83012953500528,11.7183935600114,-0.0383717512161239,0.296289874973198
2.233,0,-0.0338940043865648,0.0338940043865648,-0.00894316333287787,2.83963461122351,9.5050762182322,-0.0338940043865648,0.256697275743479
2.234,0,-0.0293792971574674,0.0293792971574674,-0.00609870438042088,2.84691383420502,7.27922298151542,-0.0293792971574674,0.216811720378201
2.235,0,-0.024831107380449,0.024831107380449,-0.00324808197838966,2.85195639570052,5.04256149550131,-0.024831107380449,0.17666407498455
2.236,0,-0.0202529537285438,0.0202529537285438,-0.000393538254629028,2.85475323073362,2.79683503309997,-0.0202529537285438,0.136285540064855
2.237,0,-0.0156483930571108,0.0156483930571108,0.00246267647342367,2.85529703190219,0.54380116856884,-0.0156483930571108,0.0957076269501781
2.238,0,-0.0110210177189964,0.0110210177189964,0.00531830546352574,2.85358226233409,-1.7147695681012,-0.0110210177189964,0.0549621338578015
2.239,0,-0.00637445283459773,0.00637445283459773,0.00817108732569556,2.84960516727967,-3.97709505442245,-0.00637445283459773,0.0140811215575415
2.24,0,-0.00171235352009538,0.00171235352009538,0.0110187578101853,2.84336378432269,-6.24138295697976,-0.00171235352009538,-0.0269031112971503
2.241,0,0.00296159792530608,-0.00296159792530608,0.0138590516049699,2.83485795219436,-8.50583212832717,0.00296159792530608,-0.0679580531915354
2.242,0,0.00764369486980429,-0.00764369486980429,0.0166897041413472,2.82408931817438,-10.7686340199836,0.00764369486980429,-0.109051005070226
2.243,0,0.01233020923628,-0.01233020923628,0.0195084534062289,2.81106134406571,-13.0279741086735,0.01233020923628,-0.150149105975348
2.244,0,0.0170173944234773,-0.0170173944234773,0.0223130417596874,2.79577931072912,-15.2820333365791,0.0170173944234773,-0.191219358953857
2.245,0,0.0217014882595533,-0.0217014882595533,0.0251012177563144,2.778250321166,-17.5289895631249,0.0217014882595533,-0.232228657235721
2.246,0,0.0263787159844712,-0.0263787159844712,0.0278707379689304,2.7584833021379,-19.7670190281038,0.0263787159844712,-0.273143810631308
2.247,0,0.0310452932606783,-0.0310452932606783,0.0306193688131788,2.7364890043143,-21.9942978236001,0.0310452932606783,-0.313931572174073
2.248,0,0.0356974292084873,-0.0356974292084873,0.0333448883715265,2.71228000093857,-24.2090033757186,0.0356974292084873,-0.354558664945362
2.249,0,0.0403313294646802,-0.0403313294646802,0.0360450882151854,2.6858706850056,-26.4093159329717,0.0403313294646802,-0.394991809090811
2.25,0,0.0449431992606678,-0.0449431992606678,0.0387177752224623,2.65727726494417,-28.5934200614367,0.0449431992606678,-0.435197748973161
2.251,0,0.0495292465196459,-0.0495292465196459,0.0413607733920397,2.62651775880006,-30.7595061441116,0.0495292465196459,-0.475143280489173
2.252,0,0.0540856849685495,-0.0540856849685495,0.0439719256496847,2.59361198691464,-32.9057718854165,0.0540856849685495,-0.514795278475615
2.253,0,0.0586087372636039,-0.0586087372636039,0.0465490956468795,2.55858156309743,-35.0304238172055,0.0586087372636039,-0.554120724225603
2.254,0,0.0630946381257158,-0.0630946381257158,0.0490901695498672,2.52144988429054,-37.1316788068979,0.0630946381257158,-0.593086733055404
2.255,0,0.0675396374845351,-0.0675396374845351,0.0515930578176031,2.48224211872547,-39.2077655650741,0.0675396374845351,-0.631660581938581
2.256,0,0.0719400036274041,-0.0719400036274041,0.0540556969671042,2.44098519257267,-41.2569261527857,0.0719400036274041,-0.669809737146979
2.257,0,0.0762920263517999,-0.0762920263517999,0.0564760513246898,2.39770777508686,-43.27741748581,0.0762920263517999,-0.707501881911416
2.258,0,0.0805920201170547,-0.0805920201170547,0.058852114761611,2.35244026225093,-45.2675128359364,0.0805920201170547,-0.744704944035768
2.259,0,0.0848363271945859,-0.0848363271945859,0.0611819124125685,2.30521475892451,-47.225503326432,0.0848363271945859,-0.781387123493588
2.26,0,0.0890213208122673,-0.0890213208122673,0.0634635023756264,2.25606505950204,-49.1496994224474,0.0890213208122673,-0.817516919931371
2.261,0,0.0931434082918223,-0.0931434082918223,0.0656949773920347,2.20502662708913,-51.0384324129148,0.0931434082918223,-0.853063160102782
2.262,0,0.0971990341752563,-0.0971990341752563,0.0678744665044821,2.15213657120462,-52.8900558845163,0.0971990341752563,-0.887995025168878
2.263,0,0.10118468333819,-0.10118468333819,0.0700001366923095,2.09743362401953,-54.7029471851002,0.10118468333819,-0.922282077865108
2.264,0,0.105096884087913,-0.105096884087913,0.0720701944822267,2.04095811514381,-56.4755088756959,0.105096884087913,-0.955894289515057
2.265,0,0.108932211242363,-0.108932211242363,0.0740828875330842,1.98275194497313,-58.206170170695,0.108932211242363,-0.988802066841453
2.266,0,0.112687289188231,-0.112687289188231,0.0760365061932682,1.92285855661025,-59.8933883628815,0.112687289188231,-1.02097627857898
2.267,0,0.116358794914832,-0.116358794914832,0.0779293850293,1.86132290637587,-61.5356502343857,0.116358794914832,-1.05238828184358
2.268,0,0.119943461021857,-0.119943461021857,0.079759904324236,1.79819143292559,-63.1314734502644,0.119943461021857,-1.08300994825659
2.269,0,0.123438078697277,-0.123438078697277,0.0815264915444835,1.7335120249903,-64.6794079352917,0.123438078697277,-1.1128136897724
2.27,0,0.126839500663456,-0.126839500663456,0.0832276227736655,1.66733398775981,-66.1780372304967,0.126839500663456,-1.14177248421076
2.271,0,0.130144644088523,-0.130144644088523,0.0848618241121847,1.59970800792936,-67.6259798304576,0.130144644088523,-1.16985990045754
2.272,0,0.133350493460112,-0.133350493460112,0.0864276730411632,1.5306861174309,-69.0218904984397,0.133350493460112,-1.19705012330931
2.273,0,0.136454103419432,-0.136454103419432,0.0879237997494509,1.46032165587205,-70.3644615588588,0.136454103419432,-1.22331797795245
2.274,0,0.139452601552152,-0.139452601552152,0.089348888422423,1.38866923170633,-71.6524241657218,0.139452601552152,-1.24863895403082
2.275,0,0.142343191134144,-0.142343191134144,0.0907016784913097,1.31578468216061,-72.8845495457371,0.142343191134144,-1.2729892293011
2.276,0,0.14512315382897,-0.14512315382897,0.0919809658418281,1.24172503194567,-74.0596502149121,0.14512315382897,-1.2963456928362
2.277,0,0.147789852335235,-0.147789852335235,0.0931856039809131,1.16654845077824,-75.1765811674346,0.147789852335235,-1.31868596777308
2.278,0,0.150340732980132,-0.150340732980132,0.0943145051603712,1.0903142097425,-76.2342410357468,0.150340732980132,-1.33998843355449
2.279,0,0.152773328257591,-0.152773328257591,0.0953666414563144,1.01308263652217,-77.2315732203413,0.152773328257591,-1.36023224767192
2.28,0,0.155085259308246,-0.155085259308246,0.0963410458032558,0.934915069533678,-78.1675669884668,0.155085259308246,-1.379397366873
2.281,0,0.157274238338405,-0.157274238338405,0.0972368129817877,0.855873810992908,-79.041258540779,0.157274238338405,-1.39746456780828
2.282,0,0.159338070975959,-0.159338070975959,0.0980531005587888,0.776022078949254,-79.8517320436626,0.159338070975959,-1.41441546710734
2.283,0,0.161274658560635,-0.161274658560635,0.0987891297791471,0.695423958321303,-80.5981206279601,0.161274658560635,-1.43023254085544
2.284,0,0.163082000366251,-0.163082000366251,0.0994441864080163,0.61414435096991,-81.2796073513651,0.163082000366251,-1.44489914345318
2.285,0,0.164758195752626,-0.164758195752626,0.100017621522661,0.532248924845345,-81.8954261245749,0.164758195752626,-1.45839952583832
2.286,0,0.166301446244818,-0.166301446244818,0.100508852252983,0.449804062246231,-82.4448625991228,0.166301446244818,-1.47071885304929
2.287,0,0.167710057537586,-0.167710057537586,0.100917362469863,0.366876807229088,-82.9272550171515,0.167710057537586,-1.48184322111487
2.288,0,0.168982441422627,-0.168982441422627,0.101242703420481,0.283534812208014,-83.341995021047,0.168982441422627,-1.4917596732441
2.289,0,0.170117117636699,-0.170117117636699,0.101484494309831,0.199846283785396,-83.6885284226264,0.170117117636699,-1.50045621530617
2.29,0,0.171112715628288,-0.171112715628288,0.101642422827682,0.115879927855049,-83.9663559303565,0.171112715628288,-1.50792183057483
2.291,0,0.17196797624103,-0.17196797624103,0.101716245620272,0.0317048940204158,-84.1750338346426,0.17196797624103,-1.51414649372725
2.292,0,0.172681753311683,-0.172681753311683,0.101705788706081,-0.0526092806289905,-84.3141746493781,0.172681753311683,-1.51912118407381
2.293,0,0.173253015180846,-0.173253015180846,0.101610947835055,-0.136992728338591,-84.3834477096097,0.173253015180846,-1.52283789800669
2.294,0,0.173680846114532,-0.173680846114532,0.10143168879071,-0.221375308062286,-84.3825797237044,0.173680846114532,-1.52528966065018
2.295,0,0.173964447634782,-0.173964447634782,0.101168047634585,-0.305686663342793,-84.3113552805168,0.173964447634782,-1.52647053669731
2.296,0,0.1741031397576,-0.1741031397576,0.100820130892561,-0.389856280652295,-84.1696173094738,0.1741031397576,-1.52637564041839
2.297,0,0.174096362136547,-0.174096362136547,0.100388115682606,-0.473813548146226,-83.9572674939399,0.174096362136547,-1.52500114482781
2.298,0,0.173943675110391,-0.173943675110391,0.0998722497835597,-0.55748781478238,-83.6742666361627,0.173943675110391,-1.52234428999548
2.299,0,0.173644760653255,-0.173644760653255,0.0992728516446215,-0.640808449756883,-83.3206349745128,0.173644760653255,-1.51840339048921
2.3,0,0.173199423225968,-0.173199423225968,0.0985903103352344,-0.723704902207943,-82.8964524510319,0.173199423225968,-1.51317784194
2.301,0,0.172607590526877,-0.172607590526877,0.0978250854351379,-0.806106761137923,-82.4018589299897,0.172607590526877,-1.50666812670956
2.302,0,0.171869314141353,-0.171869314141353,0.0969777068643875,-0.887943815503339,-81.8370543654246,0.171869314141353,-1.49887581866402
2.303,0,0.170984770088391,-0.170984770088391,0.0960487746532004,-0.969146114422607,-81.2022989192772,0.170984770088391,-1.48980358703035
2.304,0,0.16995425926314,-0.16995425926314,0.0950389586515356,-1.0496440274503,-80.4979130276703,0.16995425926314,-1.47945519933028
2.305,0,0.168778207774539,-0.168778207774539,0.0939489981783663,-1.12936830486647,-79.7242774161714,0.168778207774539,-1.46783552338767
2.306,0,0.167457167177114,-0.167457167177114,0.0927797016106569,-1.20825013792937,-78.8818330629144,0.167457167177114,-1.45495052839975
2.307,0,0.165991814595709,-0.165991814595709,0.0915319459121061,-1.28622121903984,-77.9710811104758,0.165991814595709,-1.44080728505828
2.308,0,0.164382952742674,-0.164382952742674,0.090206676101771,-1.36321380176446,-76.9925827246314,0.164382952742674,-1.42541396472442
2.309,0,0.162631509826845,-0.162631509826845,0.0888049046627397,-1.43916076066549,-75.946958901,0.162631509826845,-1.40877983764908
2.31,0,0.160738539353106,-0.160738539353106,0.0873277108910728,-1.51399565088474,-74.834890219264,0.160738539353106,-1.39091527022271
2.311,0,0.158705219813077,-0.158705219813077,0.0857762401852848,-1.58765276742829,-73.6571165435517,0.158705219813077,-1.37183172127712
2.312,0,0.156532854265413,-0.156532854265413,0.0841517032766926,-1.66006720409974,-72.4144366714647,0.156532854265413,-1.35154173740457
2.313,0,0.154222869806062,-0.154222869806062,0.0824553754010084,-1.73117491202862,-71.1077079288509,0.154222869806062,-1.33005894731659
2.314,0,0.15177681692773,-0.15177681692773,0.0806885954116091,-1.80091275774115,-69.7378457125352,0.15177681692773,-1.30739805522448
2.315,0,0.14919636876933,-0.14919636876933,0.0788527648349653,-1.86921858072044,-68.3058229792963,0.14919636876933,-1.2835748332633
2.316,0,0.146483320253868,-0.146483320253868,0.0769493468687688,-1.93603125040393,-66.8126696835003,0.146483320253868,-1.25860611292272
2.317,0,0.143639587116341,-0.143639587116341,0.0749798653233463,-2.00129072256442,-65.2594721604744,0.143639587116341,-1.2325097755299
2.318,0,0.140667204820635,-0.140667204820635,0.0729459035070028,-2.06493809502338,-63.6473724589654,0.140667204820635,-1.20530474174881
2.319,0,0.137568327366605,-0.137568327366605,0.0708491030559892,-2.12691566264353,-61.9775676201508,0.137568327366605,-1.17701096012919
2.32,0,0.134345225987008,-0.134345225987008,0.0686911627098405,-2.18716697154962,-60.2513089061043,0.134345225987008,-1.14764939468614
2.321,0,0.131000287734702,-0.131000287734702,0.0664738370328824,-2.24563687252548,-58.4699009758398,0.131000287734702,-1.11724201152188
2.322,0,0.127536013961096,-0.127536013961096,0.0641989350827564,-2.30227157353593,-56.6347010104482,0.127536013961096,-1.0858117645039
2.323,0,0.12395501868659,-0.12395501868659,0.0618683190268642,-2.3570186913234,-54.7471177874764,0.12395501868659,-1.05338258000309
2.324,0,0.120260026862992,-0.120260026862992,0.0594839027076815,-2.40982730202922,-52.8086107058279,0.120260026862992,-1.01997934068443
2.325,0,0.116453872529216,-0.116453872529216,0.0570476501579429,-2.46064799078924,-50.8206887600097,0.116453872529216,-0.985627868374545
2.326,0,0.112539496861717,-0.112539496861717,0.0545615740667475,-2.50943290025507,-48.7849094658324,0.112539496861717,-0.950354906020781
2.327,0,0.108519946119628,-0.108519946119628,0.0520277341976848,-2.55613577799291,-46.7028777378451,0.108519946119628,-0.914188098725541
2.328,0,0.104398369486598,-0.104398369486598,0.0494482357601275,-2.60071202271153,-44.5762447186233,0.104398369486598,-0.877155973894848
2.329,0,0.100178016810304,-0.100178016810304,0.0468252277348861,-2.64311872927282,-42.4067065612728,0.100178016810304,-0.839287920498398
2.33,0,0.0958622362406736,-0.0958622362406736,0.0441609011554663,-2.6833147324386,-40.196003165784,0.0958622362406736,-0.800614167450905
2.331,0,0.0914544717691944,-0.0914544717691944,0.0414574873462168,-2.72126064930794,-37.9459168693479,0.0914544717691944,-0.76116576114961
2.332,0,0.0869582606696166,-0.0869582606696166,0.0387172561186978,-2.75691892040122,-35.6582710932857,0.0869582606696166,-0.720974542148494
2.333,0,0.0823772308426868,-0.0823772308426868,0.0359425139276495,-2.79025384934631,-33.3349289450812,0.0823772308426868,-0.680073121016922
2.334,0,0.0777150980658989,-0.0777150980658989,0.033135601987976,-2.82123164112494,-30.9777917786332,0.0777150980658989,-0.638494853373754
2.335,0,0.0729756631511643,-0.0729756631511643,0.0302988943542099,-2.84982043883695,-28.5887977120094,0.0729756631511643,-0.596273814142233
2.336,0,0.0681628090109992,-0.0681628090109992,0.0274347959639578,-2.87599035894269,-26.1699201057393,0.0681628090109992,-0.553444771006756
2.337,0,0.0632804976363349,-0.0632804976363349,0.0245457406468702,-2.89971352494301,-23.7231660003131,0.0632804976363349,-0.510043157124969
2.338,0,0.0583327669872669,-0.0583327669872669,0.0216341891007181,-2.92096409945921,-21.2505745162021,0.0583327669872669,-0.466105043087603
2.339,0,0.053323727800075,-0.053323727800075,0.0187026268361955,-2.93971831467505,-18.7542152158494,0.053323727800075,-0.421667108176339
2.34,0,0.0482575603114392,-0.0482575603114392,0.0157535620921037,-2.95595450110585,-16.2361864307989,0.0482575603114392,-0.37676661090253
2.341,0,0.0431385109033528,-0.0431385109033528,0.0127895237226099,-2.96965311465871,-13.6986135528575,0.0431385109033528,-0.331441358884392
2.342,0,0.0379708886704052,-0.0379708886704052,0.00981305905830477,-2.98079676195142,-11.1436472927066,0.0379708886704052,-0.285729678057884
2.343,0,0.0327590619131405,-0.0327590619131405,0.00682673174281835,-2.9893702238571,-8.57346190568237,0.0327590619131405,-0.23967038127493
2.344,0,0.0275074545587438,-0.0275074545587438,0.00383311954678381,-2.995360477245,-5.99025338790259,0.0275074545587438,-0.19330273627427
2.345,0,0.0222205425129248,-0.0222205425129248,0.000834812160968804,-2.99875671488693,-3.39623764192363,0.0222205425129248,-0.14666643308621
2.346,0,0.0169028499449984,-0.0169028499449984,-0.0021655910295767,-2.99955036350233,-0.793648615403518,0.0169028499449984,-0.0998015508688924
2.347,0,0.011558945510212,-0.011558945510212,-0.00516548318848073,-2.99773509991507,1.81526358725901,0.011558945510212,-0.0527485242330062
2.348,0,0.0061934385109548,-0.0061934385109548,-0.00816225228621656,-2.99330686529794,4.42823461712964,0.0061934385109548,-0.00554810904390404
2.349,0,0.000810975000543716,-0.000810975000543716,-0.0111532833715517,-2.98626387748069,7.04298781725386,0.000810975000543716,0.0417586522447523
2.35,0,-0.0045837661665998,0.0045837661665998,-0.0141359608543308,-2.97660664130017,9.65723618051513,-0.0045837661665998,0.0891304656918795
2.351,0,-0.00998607733647405,0.00998607733647405,-0.017107670797624,-2.96433795697333,12.2686843268447,-0.00998607733647405,0.136525821407177
2.352,0,-0.0153912261047981,0.0153912261047981,-0.0200658032172526,-2.94946292647345,14.8750304998833,-0.0153912261047981,0.183903029471228
2.353,0,-0.0207944594100191,0.0207944594100191,-0.0230077543866876,-2.93198895789348,17.4739685799667,-0.0207944594100191,0.231220256200896
2.354,0,-0.0261910076683806,0.0261910076683806,-0.0259309291452981,-2.911925767782,20.0631901114754,-0.0261910076683806,0.27843556077051
2.355,0,-0.03157608894548,0.03157608894548,-0.0288327432079165,-2.88928538143723,22.640386344776,-0.03157608894548,0.325506932099213
2.356,0,-0.0369449131625815,0.0369449131625815,-0.03171062547367,-2.864082131149,25.2032502882301,-0.0369449131625815,0.372392326029705
2.357,0,-0.0422926863329273,0.0422926863329273,-0.034562020332023,-2.83633265237785,27.7494787711415,-0.0422926863329273,0.419049702724675
2.358,0,-0.0476146148251512,0.0476146148251512,-0.03738438996396,-2.80605587786392,30.2767745139339,-0.0476146148251512,0.465437064275532
2.359,0,-0.0529059096494075,0.0529059096494075,-0.0401752166362371,-2.7732730296591,32.7828482048239,-0.0529059096494075,0.511512492469239
2.36,0,-0.0581617907628368,0.0581617907628368,-0.0429320049866212,-2.73800760907863,35.2654205804782,-0.0581617907628368,0.557234186694322
2.361,0,-0.0633774913908411,0.0633774913908411,-0.0456522842980348,-2.70028538456953,37.7222245090868,-0.0633774913908411,0.602560501953537
2.362,0,-0.0685482623601269,0.0685482623601269,-0.0483336107595215,-2.66013437749512,40.1510070744146,-0.0685482623601269,0.647449986942443
2.363,0,-0.0736693764390138,0.0736693764390138,-0.0509735697119485,-2.61758484583696,42.5495316581637,-0.0736693764390138,0.691861422149933
2.364,0,-0.0787361326822673,0.0787361326822673,-0.0535697778763647,-2.57266926581814,44.9155800188184,-0.0787361326822673,0.735753857974865
2.365,0,-0.0837438607758915,0.0837438607758915,-0.0561198855629365,-2.52542231145217,47.246954365953,-0.0837438607758915,0.779086652799687
2.366,0,-0.0886879253777097,0.0886879253777097,-0.0586215788583899,-2.47588083202486,49.5414794273238,-0.0886879253777097,0.82181951098902
2.367,0,-0.0935637304500338,0.0935637304500338,-0.0610725817898963,-2.42408382751845,51.7970045064086,-0.0935637304500338,0.863912520785521
2.368,0,-0.0983667235807097,0.0983667235807097,-0.0634706584633481,-2.37007242198887,54.0114055295857,-0.0983667235807097,0.90532619207024
2.369,0,-0.103092400287852,0.103092400287852,-0.0658136151739822,-2.31388983490844,56.1825870804146,-0.103092400287852,0.946021493936416
2.37,0,-0.107736308305205,0.107736308305205,-0.0680993024873253,-2.25558135048958,58.3084844188628,-0.107736308305205,0.98595989206689
2.371,0,-0.112294051842365,0.112294051842365,-0.0703256172884473,-2.19519428500537,60.3870654842211,-0.112294051842365,1.02510338583625
2.372,0,-0.116761295817965,0.116761295817965,-0.0724905047975303,-2.13277795212698,62.4163328783978,-0.116761295817965,1.06341454516169
2.373,0,-0.121133770060436,0.121133770060436,-0.0745919605497775,-2.0683836262971,64.3943258298545,-0.121133770060436,1.10085654701851
2.374,0,-0.125407273472118,0.125407273472118,-0.0766280323377103,-2.00206450416263,66.3191221344845,-0.125407273472118,1.13739321159574
2.375,0,-0.129577678153876,0.129577678153876,-0.0785968221139227,-1.93387566409135,68.188840071278,-0.129577678153876,1.17298903808142
2.376,0,-0.133640933484658,0.133640933484658,-0.0804964878523906,-1.86387402379816,70.0016402932059,-0.133640933484658,1.20760923999994
